(0.3034180619635907+0j),(0.5249494417472192+0j),(0.06778998431493943+0j),(0.03968810456356006+0j),(0.20663513651081525+0j),(0.37972798432418275+0j),(0.5515371143873985+0j),(0.36757356460951507+0j)
(0.08148318034879902+0j),(0.09936214443715917+0j),(0.3773152501768079+0j),(0.49440746386188256+0j),(0.4130065051940197+0j),(0.19391913567978109+0j),(0.608269065206194+0j),(0.1360582854242266+0j)
(0.3574783857905655+0j),(0.38717982334800577+0j),(0.3023223162239313+0j),(0.38050425620145106+0j),(0.13261999436949035+0j),(0.22818346468566408+0j),(0.4083365761392064+0j),(0.4997241242273072+0j)
(0.5399210916578584+0j),(0.13024577121939726+0j),(0.2704588028434842+0j),(0.5035343433475726+0j),(0.1517946872184436+0j),(0.43801729175779536+0j),(0.3805441380709447+0j),(0.07149712532481327+0j)
(0.599495294728155+0j),(0.08496792061112136+0j),(0.18636837078335144+0j),(0.11772380513595672+0j),(0.4083018183976128+0j),(0.43339565416240944+0j),(0.47215342212714856+0j),(0.08557311588143868+0j)
(0.33116974828941326+0j),(0.05381892897194032+0j),(0.4432678186008746+0j),(0.639847883399784+0j),(0.41465574481848383+0j),(0.01092452753034458+0j),(0.04712653200467249+0j),(0.32750390191928713+0j)
(0.07224953372896654+0j),(0.4008567566218325+0j),(0.2624988664266491+0j),(0.035872450206315465+0j),(0.4988156555843207+0j),(0.6146491951108897+0j),(0.20332180170509562+0j),(0.309759473838017+0j)
(0.3096846003831149+0j),(0.23773964609056397+0j),(0.10022632341017199+0j),(0.37267969100464143+0j),(0.6191675315264312+0j),(0.4448406521038231+0j),(0.16462025319960863+0j),(0.30048024119142375+0j)
(0.022462052679985987+0j),(0.6456436627938752+0j),(0.08708390981916427+0j),(0.15501242325343814+0j),(0.25248229937760625+0j),(0.387415849888491+0j),(0.5496764785085457+0j),(0.1872022299595654+0j)
(0.06337697050954101+0j),(0.6533341228674805+0j),(0.3823147813466561+0j),(0.27885150824883265+0j),(0.07791106797884749+0j),(0.5593959529765645+0j),(0.1546362859391119+0j),(0.048049767616671395+0j)
(0.11884856663379346+0j),(0.31469905715893876+0j),(2.33075548550532e-05+0j),(0.5268264225356438+0j),(0.5838083945591995+0j),(0.050342937519324046+0j),(0.4675392053085301+0j),(0.21756350840852096+0j)
(0.5805247103787201+0j),(0.04500385587769659+0j),(0.08200800045945399+0j),(0.5041310113146807+0j),(0.008639346392636776+0j),(0.15312656057724236+0j),(0.1434845590921684+0j),(0.5966423755727884+0j)
(0.4209921095887026+0j),(0.028538700437823507+0j),(0.43925869053451894+0j),(0.22021477809461026+0j),(0.30549093983987485+0j),(0.2752324256856659+0j),(0.4601946228146979+0j),(0.446824067390497+0j)
(0.24597828356165202+0j),(0.6542137177802452+0j),(0.1167391269382936+0j),(0.38543631302781933+0j),(0.04143620740693284+0j),(0.3126536055227745+0j),(0.4128829598550448+0j),(0.2817238815863777+0j)
(0.23648339684378855+0j),(0.22419719137599048+0j),(0.6190897010811758+0j),(0.009484319147996563+0j),(0.271496486051317+0j),(0.5965669313338202+0j),(0.05019601911122836+0j),(0.27986983808188665+0j)
(0.5586471516580241+0j),(0.25039089978405193+0j),(0.05236447234862695+0j),(0.49038364999110445+0j),(0.49645998660813295+0j),(0.10225971149276593+0j),(0.0704088432546529+0j),(0.3465726806901717+0j)
(0.29799749184782565+0j),(0.21344247724697402+0j),(0.4858831802157709+0j),(0.29074176220987086+0j),(0.10601393891365964+0j),(0.5043324508851981+0j),(0.44806844483186153+0j),(0.2804836165191914+0j)
(0.3149371654195565+0j),(0.4874551870630492+0j),(0.04583667381897918+0j),(0.42445076427114575+0j),(0.12451760308352781+0j),(0.28922201067762376+0j),(0.2545560480605643+0j),(0.563018457906478+0j)
(0.6043938164657998+0j),(0.13711124945691916+0j),(0.08889335571651338+0j),(0.710882285332029+0j),(0.07165492755604012+0j),(0.07022072786089129+0j),(0.29183239845938685+0j),(0.08614777737065246+0j)
(0.4406130000645878+0j),(0.316674971582183+0j),(0.49421107191495445+0j),(0.1113824420646661+0j),(0.1315454456208468+0j),(0.5635506488070612+0j),(0.02414659073200539+0j),(0.33682327512430665+0j)
(0.07225673423551905+0j),(0.17816312478582325+0j),(0.09581546980436013+0j),(0.6816877479384021+0j),(0.4474859093190232+0j),(0.5121903143689533+0j),(0.08722292056688494+0j),(0.1377232018809852+0j)
(0.2837178686834605+0j),(0.586000850123751+0j),(0.028824606857034023+0j),(0.27094370229260223+0j),(0.14739102336816443+0j),(0.3422584860344615+0j),(0.5484453219956078+0j),(0.2494164602035886+0j)
(0.146565863709295+0j),(0.5077139502494483+0j),(0.114018932004476+0j),(0.09508825633652179+0j),(0.22412473772569094+0j),(0.47607448203013936+0j),(0.6149686511129733+0j),(0.20889625802321762+0j)
(0.4218494516605608+0j),(0.4125135611190298+0j),(0.3462194287625334+0j),(0.26078141431956825+0j),(0.35489426100559424+0j),(0.20866470449175845+0j),(0.39433289908494024+0j),(0.3728423694047368+0j)
(0.23728710068155118+0j),(0.2082138053793914+0j),(0.21575226394613553+0j),(0.5495345080625063+0j),(0.5025914240746747+0j),(0.01628726563626845+0j),(0.45928164966283797+0j),(0.2966506023217532+0j)
(0.03325839453495075+0j),(0.39792971744420147+0j),(0.34996700794804064+0j),(0.4314026572060298+0j),(0.3399710217593408+0j),(0.48561969393857995+0j),(0.3190828673493344+0j),(0.2806064875555187+0j)
(0.4467407539339942+0j),(0.303934649822275+0j),(0.28645729218278+0j),(0.02735271837891592+0j),(0.21846176783604423+0j),(0.625677174700034+0j),(0.3674446299877451+0j),(0.22589256054813608+0j)
(0.34664050785571604+0j),(0.05736138309408908+0j),(0.34996089966551375+0j),(0.3234603750435527+0j),(0.24243094695092426+0j),(0.5421461242050127+0j),(0.3336646124062678+0j),(0.4306083219386139+0j)
(0.04780631128327677+0j),(0.25985356800421805+0j),(0.0034472456969342788+0j),(0.27239690925088483+0j),(0.34209080891537397+0j),(0.49877805989219653+0j),(0.6428338770457499+0j),(0.27737637259284537+0j)
(0.0039345717006876715+0j),(0.5441686663163537+0j),(0.3529448372604294+0j),(0.21593496935404496+0j),(0.34464724133849445+0j),(0.36959838892061575+0j),(0.22418416009082798+0j),(0.4764701301400862+0j)
(0.06808536233560868+0j),(0.08033995254211981+0j),(0.051416297588506285+0j),(0.3520864665233868+0j),(0.37644999555611847+0j),(0.5464195690257219+0j),(0.4295631039067499+0j),(0.48732735926486453+0j)
(0.1694693314917675+0j),(0.26422740825940505+0j),(0.10316024535465176+0j),(0.3739740946449749+0j),(0.36872128414815536+0j),(0.7060284219269548+0j),(0.11957526925079684+0j),(0.31974302142839534+0j)
(0.06135730768167642+0j),(0.5757932336248812+0j),(0.3162399980421945+0j),(0.7150126108083282+0j),(0.046681241350001984+0j),(0.22320265547650064+0j),(0.027922727470263673+0j),(0.025853829775736626+0j)
(0.5664037606069097+0j),(0.30131279961147517+0j),(0.539487192686385+0j),(0.1544949297827571+0j),(0.2980490292292791+0j),(0.16460948993140598+0j),(0.005867538646634591+0j),(0.39688578501839405+0j)
(0.4751959990546029+0j),(0.3359982266721573+0j),(0.7186605413557646+0j),(0.04399827821110621+0j),(0.040849173723546794+0j),(0.17896295580392577+0j),(0.138422804845782+0j),(0.30004643727765357+0j)
(0.07431842146991813+0j),(0.1811751207090879+0j),(0.35362809093382275+0j),(0.7594365975986921+0j),(0.08206384085255616+0j),(0.0008232910707789103+0j),(0.44182447721364904+0j),(0.24064819747447552+0j)
(0.131218812866299+0j),(0.1925038409679648+0j),(0.4631496930436298+0j),(0.4318714519803509+0j),(0.5086262073312846+0j),(0.10281346121122518+0j),(0.15367454691770763+0j),(0.5018129255008414+0j)
(0.009830294234799527+0j),(0.09792301785217358+0j),(0.2950986135388263+0j),(0.43215355709420766+0j),(0.3138286308856275+0j),(0.5379678716663276+0j),(0.4180925348667592+0j),(0.3921420036775044+0j)
(0.41573509855286+0j),(0.25397648914474213+0j),(0.3772066117487514+0j),(0.4229844251045774+0j),(0.06093177291599528+0j),(0.30987056600551244+0j),(0.37170897955931376+0j),(0.451175802600984+0j)
(0.3174977966823625+0j),(0.10376840416951676+0j),(0.5059598228959502+0j),(0.4545665841901071+0j),(0.023823562172195487+0j),(0.2931497186783796+0j),(0.42564658563457597+0j),(0.3976453319386965+0j)
(0.02759189008882772+0j),(0.016267759081580246+0j),(0.3853878364573755+0j),(0.0025030554314312407+0j),(0.3754493898449925+0j),(0.544376875762931+0j),(0.2958796815564619+0j),(0.5706056297318315+0j)
(0.47686478023219697+0j),(0.14088097755377585+0j),(0.09869104796944571+0j),(0.2580920581801744+0j),(0.24971982863273645+0j),(0.6169176401221229+0j),(0.379203822826789+0j),(0.29942977697607454+0j)
(0.5368173085326414+0j),(0.4218124245291576+0j),(0.10492471419756991+0j),(0.21121332167825305+0j),(0.017225030428594586+0j),(0.4382682473816905+0j),(0.38204864008935313+0j),(0.3740912604410761+0j)
(0.2328541658650932+0j),(0.24915827635324675+0j),(0.09429245038249882+0j),(0.4580205687475108+0j),(0.40698267593638066+0j),(0.38221114728295325+0j),(0.49076286843442957+0j),(0.33534568808222953+0j)
(0.45208747109411357+0j),(0.05313126445071793+0j),(0.28634055695954286+0j),(0.47694100482754526+0j),(0.10061285708945629+0j),(0.51174609418408+0j),(0.4035956398807035+0j),(0.22007702768964343+0j)
(0.3979296398732952+0j),(0.1700620286455145+0j),(0.026716429007970076+0j),(0.4644654201391149+0j),(0.042170136365064004+0j),(0.5409609457582121+0j),(0.3708478413525265+0j),(0.4053934229447283+0j)
(0.2601013482224605+0j),(0.36852809687801447+0j),(0.5519984341214085+0j),(0.4100117775077377+0j),(0.12270525748771526+0j),(0.13117486510473206+0j),(0.4586806418608482+0j),(0.284729775100067+0j)
(0.17332379028609451+0j),(0.45257431330815256+0j),(0.460064088089254+0j),(0.06379115875675744+0j),(0.4852247441711922+0j),(0.38965337268323497+0j),(0.3681716471182706+0j),(0.16304573784184007+0j)
(0.411491128058513+0j),(0.07794221764082511+0j),(0.13607845881751837+0j),(0.024138991772389765+0j),(0.013289204694732666+0j),(0.22186136943388915+0j),(0.7696229261740873+0j),(0.4046992780561395+0j)
(0.4239419347946271+0j),(0.4056495198791271+0j),(0.3200962487971553+0j),(0.6351974298584285+0j),(0.22071463943457711+0j),(0.0014808091056351983+0j),(0.28738609011591115+0j),(0.13592795850451383+0j)
(0.1440097574531255+0j),(0.38950040632930216+0j),(0.19935617003878517+0j),(0.1810153016737295+0j),(0.6120715315551537+0j),(0.35370089601715154+0j),(0.18044641672471057+0j),(0.47195805784268663+0j)
(0.3841464028110577+0j),(0.3814153194613855+0j),(0.23644758025107576+0j),(0.44602279596877126+0j),(0.18246182106991046+0j),(0.42500229871836026+0j),(0.36693781393471075+0j),(0.3217879320264858+0j)
(0.4845277959084906+0j),(0.23010636944158197+0j),(0.4759815963551391+0j),(0.4547687800256047+0j),(0.0172778525815086+0j),(0.22681146518878278+0j),(0.4238148059387454+0j),(0.2180591564596719+0j)
(0.5142360838636064+0j),(0.08410027146449432+0j),(0.5039048905393185+0j),(0.10852021366522123+0j),(0.09124488563640892+0j),(0.5649772341216022+0j),(0.3353304288246276+0j),(0.15106362296273276+0j)
(0.3952972955288113+0j),(0.24620599117672373+0j),(0.1955370403678959+0j),(0.34312231894807577+0j),(0.16967272178177334+0j),(0.402949065052736+0j),(0.6585066602683751+0j),(0.04865382799570026+0j)
(0.39105542553861816+0j),(0.41106437682734465+0j),(0.1788153569669208+0j),(0.2193937707710011+0j),(0.5440845030486199+0j),(0.43602036285686735+0j),(0.28598391453957916+0j),(0.17339166952639878+0j)
(0.4967137162278005+0j),(0.06843067959527538+0j),(0.09552858999196591+0j),(0.35411598224034213+0j),(0.06996749929745752+0j),(0.5652921085306335+0j),(0.05227300739171678+0j),(0.5356172136803277+0j)
(0.2613504121560544+0j),(0.17926061332209894+0j),(0.01940172724370405+0j),(0.2204949651660924+0j),(0.3626792821586482+0j),(0.2607558324056748+0j),(0.5866750998258956+0j),(0.5539400683261653+0j)
(0.23417435871089676+0j),(0.4711064461597523+0j),(0.21551781594231517+0j),(0.1359850305319552+0j),(0.3353107293962659+0j),(0.4984352534629468+0j),(0.08473265561779234+0j),(0.538730562081617+0j)
(0.2348806772031284+0j),(0.434035706123866+0j),(0.375569458168011+0j),(0.5557233093853825+0j),(0.07442280959242427+0j),(0.2035626531937075+0j),(0.5000995405713237+0j),(0.09740225839661579+0j)
(0.023353765146435015+0j),(0.515028304590928+0j),(0.5247945967732868+0j),(0.13581166332743053+0j),(0.2575330624893463+0j),(0.39378427900392676+0j),(0.33413301107591487+0j),(0.3275852021521088+0j)
(0.48422360487890775+0j),(0.2705562078480007+0j),(0.2833915987205486+0j),(0.4955306873598647+0j),(0.32243199107767034+0j),(0.05743307165227042+0j),(0.5053642743707145+0j),(0.061736392284389666+0j)
(0.42405630028101954+0j),(0.2744319454604856+0j),(0.07362802801485331+0j),(0.5186686330072017+0j),(0.29775253475133645+0j),(0.322950506919395+0j),(0.30902791771188326+0j),(0.426583249005571+0j)
(0.5511489775968808+0j),(0.27029253898625516+0j),(0.2679910497808077+0j),(0.4180539707568833+0j),(0.1932080517618814+0j),(0.48724235485902806+0j),(0.3018357249188693+0j),(0.10367812769609762+0j)
(0.036047228415606584+0j),(0.5015228761162508+0j),(0.08517329611189704+0j),(0.22721125410407536+0j),(0.16835618160165947+0j),(0.33722055398511996+0j),(0.6753299537856168+0j),(0.3002730512382351+0j)
(0.3220339258391975+0j),(0.5785663132791949+0j),(0.030791244969467266+0j),(0.4657349868112258+0j),(0.27531995563242156+0j),(0.05109093720939034+0j),(0.5148986458591744+0j),(0.012884707924831266+0j)
(0.47006635011923564+0j),(0.13144171402504176+0j),(0.42139011635197754+0j),(0.5441274747343965+0j),(0.3038588876106139+0j),(0.3888517097187412+0j),(0.16274523438147265+0j),(0.13451571036405652+0j)
(0.14170333131751828+0j),(0.31126764741070423+0j),(0.47317858945248625+0j),(0.459676528695245+0j),(0.13900471151109242+0j),(0.5971912883553465+0j),(0.06223974931557705+0j),(0.26076540781840984+0j)
(0.3744023076387247+0j),(0.202622829970122+0j),(0.2592561268704628+0j),(0.23760080510119638+0j),(0.49035150763014557+0j),(0.3703646513479164+0j),(0.2798144925113448+0j),(0.4890688015836674+0j)
(0.1793321999944393+0j),(0.3693632083117989+0j),(0.20195651104457632+0j),(0.09014966821275425+0j),(0.29338493210053623+0j),(0.4782657989620197+0j),(0.46480815283379917+0j),(0.5016352016928411+0j)
(0.21461424319996183+0j),(0.28037200829357595+0j),(0.578175648336895+0j),(0.41042407109919077+0j),(0.3022042418740397+0j),(0.45590115262460656+0j),(0.144703149713422+0j),(0.22909604711914916+0j)
(0.1286117609730591+0j),(0.18376742591123962+0j),(0.5222851067695607+0j),(0.5183639165515139+0j),(0.28210960056506906+0j),(0.12561878256599412+0j),(0.22708649296476507+0j),(0.511147224218295+0j)
(0.4308550216993726+0j),(0.026365099690880085+0j),(0.4582080414967798+0j),(0.4195580297228274+0j),(0.17151751072993154+0j),(0.43553018193469045+0j),(0.45606836092958947+0j),(0.024127504915517822+0j)
(0.2753859396495107+0j),(0.5111062911686578+0j),(0.40770696012992486+0j),(0.26114999299325037+0j),(0.45676034372159824+0j),(0.04040962011835153+0j),(0.33059567717284805+0j),(0.33007909420661624+0j)
(0.42353201539867064+0j),(0.365175411097981+0j),(0.41274188177304033+0j),(0.2534477928558815+0j),(0.39827514450919005+0j),(0.10606194176068433+0j),(0.3996566282547402+0j),(0.35082511263716876+0j)
(0.06580514090202799+0j),(0.06201012523506243+0j),(0.38524034775524607+0j),(0.4594827573210239+0j),(0.40712902502613785+0j),(0.07552207840458082+0j),(0.5313818649378593+0j),(0.42245187211700636+0j)
(0.021563237284033372+0j),(0.5240602114844378+0j),(0.21160377016281004+0j),(0.15662263905549498+0j),(0.15374773595281185+0j),(0.34798904302025874+0j),(0.4970946811352945+0j),(0.5135671840559173+0j)
(0.3970532497246772+0j),(0.44214677713335315+0j),(0.24793784640986744+0j),(0.3812276218405351+0j),(0.36409785696442404+0j),(0.3292062575130214+0j),(0.4070957051851075+0j),(0.1826919440072082+0j)
(0.3480783913697987+0j),(0.10191299666918491+0j),(0.342138608712858+0j),(0.6561598457682893+0j),(0.13336170150459759+0j),(0.45784451613046595+0j),(0.28475285522483634+0j),(0.11117315711558282+0j)
(0.36612175678136843+0j),(0.6793291534058045+0j),(0.4844978586570839+0j),(0.005046092180253876+0j),(0.03028931756746458+0j),(0.36085927788938665+0j),(0.030473907257865203+0j),(0.1940041294240226+0j)
(0.21174305545789038+0j),(0.6158916314080259+0j),(0.2588219513880804+0j),(0.09492350934549593+0j),(0.08595965182339979+0j),(0.6257891552420671+0j),(0.11450882741112901+0j),(0.2961920011831296+0j)
(0.16555582256259888+0j),(0.13127172616304+0j),(0.4288681364610639+0j),(0.1968200903185843+0j),(0.2557279616451694+0j),(0.56469208410986+0j),(0.09309674380920331+0j),(0.5828825208991849+0j)
(0.45725308042596785+0j),(0.4599410665685397+0j),(0.2676779181859882+0j),(0.26886045561896976+0j),(0.38161790855926475+0j),(0.04585570400370545+0j),(0.3758697593174794+0j),(0.3826530720542175+0j)
(0.32653366031374487+0j),(0.40548795591347686+0j),(0.41655617879238377+0j),(0.11274886528336259+0j),(0.38032880499799965+0j),(0.366581684958434+0j),(0.4092736417847494+0j),(0.31014010392159436+0j)
(0.4079588602619963+0j),(0.17628541542693718+0j),(0.45569737818539174+0j),(0.3059383573878102+0j),(0.5527705769472858+0j),(0.16433289282731908+0j),(0.30683002239910767+0j),(0.27300067506551395+0j)
(0.5455937554269097+0j),(0.3668442576066919+0j),(0.13129219338454257+0j),(0.3470382607065546+0j),(0.406199481368339+0j),(0.3350175839096847+0j),(0.07760304521887075+0j),(0.38317426510971425+0j)
(0.06545572389266743+0j),(0.04802025383920813+0j),(0.09402639381950091+0j),(0.30308146103008826+0j),(0.5807073816896534+0j),(0.257849598493217+0j),(0.638512571394844+0j),(0.28513941547048555+0j)
(0.4960207352448778+0j),(0.5094626984586089+0j),(0.2608563383183848+0j),(0.03474871182972072+0j),(0.42198520909198406+0j),(0.2998300092873691+0j),(0.1673420317160965+0j),(0.35942284308480205+0j)
(0.6152396771295008+0j),(0.37905176054868517+0j),(0.39451369883536863+0j),(0.002398916334506801+0j),(0.09670673606104199+0j),(0.39290805495656306+0j),(0.04654267850403369+0j),(0.39529474543753634+0j)
(0.5651496622488306+0j),(0.3258754849793061+0j),(0.23439739953978417+0j),(0.3077418148374293+0j),(0.4233872953694328+0j),(0.035546136291368206+0j),(0.45218775202100153+0j),(0.1994235925756838+0j)
(0.39120496689249856+0j),(0.4653464560734475+0j),(0.12141872977735112+0j),(0.0949022240101027+0j),(0.034521310645062496+0j),(0.55554624074295+0j),(0.3741230582172747+0j),(0.3960694389290722+0j)
(0.39410034877647615+0j),(0.13919372016418094+0j),(0.40402990144654655+0j),(0.27740656112688966+0j),(0.625738426161583+0j),(0.3303876416786661+0j),(0.20334371205856266+0j),(0.20751439699221227+0j)
(0.1640936533042748+0j),(0.2568554342560667+0j),(0.7527460483412929+0j),(0.04518272977964393+0j),(0.38003561189581425+0j),(0.426822655629471+0j),(0.021581817702663153+0j),(0.10658351632236789+0j)
(0.3722057073580735+0j),(0.05117244380592765+0j),(0.019938494569084142+0j),(0.6166978476342688+0j),(0.4008791338544013+0j),(0.10757603458770523+0j),(0.010109802067533183+0j),(0.55294811898339+0j)
(0.21182812349556732+0j),(0.18025902443170222+0j),(0.05168852958042982+0j),(0.03788421036001616+0j),(0.726515410922335+0j),(0.059046430462912636+0j),(0.6217559290824823+0j),(0.025239930966765346+0j)
(0.31883785052424096+0j),(0.3556548103476756+0j),(0.05449148625623303+0j),(0.6104144712949976+0j),(0.2882759130022515+0j),(0.14479049292998492+0j),(0.5395570753102943+0j),(0.03298190005575436+0j)
(0.018343132131771033+0j),(0.45812217389996884+0j),(0.1875291240881505+0j),(0.41436559952887+0j),(0.1214780577930258+0j),(0.028906794581419374+0j),(0.5182000386458774+0j),(0.5466239836302897+0j)
(0.24736362844176218+0j),(0.48378931771701317+0j),(0.4775374547518511+0j),(0.41531972562230696+0j),(0.0263441938102036+0j),(0.10047183970679512+0j),(0.10770229724815668+0j),(0.5308843981989491+0j)
(0.3088118865064396+0j),(0.3863898416466738+0j),(0.5759608510237275+0j),(0.019573676885597673+0j),(0.38729817253594506+0j),(0.39133212954985686+0j),(0.22372812211143148+0j),(0.26463011089930394+0j)
